t,rho
104270,0.01970133
104280,0.01957867
104290,0.02141867
104300,0.02156267
104310,0.01914667
104320,0.02042667
104330,0.01970667
104340,0.02008000
104350,0.02005867
104360,0.01892800
104370,0.01960533
104380,0.01995733
104390,0.01978667
104400,0.01942933
104410,0.02002133
104420,0.02062933
104430,0.01992000
104440,0.01923200
104450,0.01913600
104460,0.02024533
104470,0.01955733
104480,0.01874667
104490,0.01857067
104500,0.01939200
104510,0.01827200
104520,0.01939733
104530,0.01918933
104540,0.01953600
104550,0.02028267
104560,0.01989867
104570,0.01950933
104580,0.01903467
104590,0.01886400
104600,0.01934933
104610,0.02004800
104620,0.01950400
104630,0.01939200
104640,0.01863467
104650,0.01937067
104660,0.01961600
104670,0.02013867
104680,0.01947200
104690,0.01919467
104700,0.01966400
104710,0.01829867
104720,0.01947733
104730,0.01961600
104740,0.01938667
104750,0.01790400
104760,0.01996800
104770,0.01977600
104780,0.01995733
104790,0.01875733
104800,0.01923733
104810,0.01976533
104820,0.01921067
104830,0.02032000
104840,0.01949867
104850,0.01892267
104860,0.01914667
104870,0.01875200
104880,0.01960533
104890,0.02081067
104900,0.01969600
104910,0.02003733
104920,0.01828800
104930,0.01913600
104940,0.01938667
104950,0.01960000
104960,0.02022400
104970,0.01949333
104980,0.01976533
104990,0.01946667
105000,0.01999467
105010,0.02038933
105020,0.02007467
105030,0.01873067
105040,0.01954667
105050,0.02054400
105060,0.01992533
105070,0.01822933
105080,0.01977600
105090,0.01972267
105100,0.02020267
105110,0.01970667
105120,0.01958400
105130,0.01946133
105140,0.01907733
105150,0.02061867
105160,0.01948267
105170,0.01941333
105180,0.01976000
105190,0.01833600
105200,0.01818133
105210,0.01937067
105220,0.01852267
105230,0.01966400
105240,0.01912533
105250,0.01864000
105260,0.02024000
105270,0.01842667
105280,0.02009600
105290,0.01936000
105300,0.01992000
105310,0.01941867
105320,0.01946133
105330,0.01989333
105340,0.01925333
105350,0.02059200
105360,0.01877333
105370,0.01966400
105380,0.01928533
105390,0.01878933
105400,0.01854400
105410,0.02005333
105420,0.01892267
105430,0.01835733
105440,0.02034133
105450,0.01974933
105460,0.01953600
105470,0.01937600
105480,0.01945067
105490,0.02033067
105500,0.02010667
105510,0.01947200
105520,0.02043200
105530,0.01861867
105540,0.01947200
105550,0.01838933
105560,0.02025067
105570,0.01884267
105580,0.02093867
105590,0.01996267
105600,0.02001600
105610,0.01980267
105620,0.01863467
105630,0.01918933
105640,0.02040533
105650,0.01946667
105660,0.01979733
105670,0.02021333
105680,0.01889600
105690,0.01877867
105700,0.01907200
105710,0.01996800
105720,0.01994667
105730,0.01956267
105740,0.01973333
105750,0.02017600
105760,0.01925867
105770,0.01981867
105780,0.02020800
105790,0.01928000
105800,0.01878933
105810,0.01894933
105820,0.01850133
105830,0.01963733
105840,0.01893867
105850,0.01855467
105860,0.02094933
105870,0.01948800
105880,0.02022400
105890,0.01907200
105900,0.01973333
105910,0.01899200
105920,0.01989333
105930,0.01895467
105940,0.01925867
105950,0.02058667
105960,0.01940800
105970,0.01925867
105980,0.01882667
105990,0.01924267
106000,0.02041600
106010,0.01894933
106020,0.01934933
106030,0.01955200
106040,0.01860267
106050,0.01963733
106060,0.01997867
106070,0.01906133
106080,0.01986133
106090,0.01878933
106100,0.01978667
106110,0.01928000
106120,0.01893333
106130,0.01913067
106140,0.01982400
106150,0.02097600
106160,0.02004800
106170,0.02002133
106180,0.01883733
106190,0.01840533
106200,0.01920533
106210,0.02000000
106220,0.01935467
106230,0.01841600
106240,0.02081600
106250,0.01977067
106260,0.01986667
106270,0.01902933
106280,0.02020267
106290,0.01882133
106300,0.01871467
106310,0.01878400
106320,0.01982400
106330,0.01931733
106340,0.01915200
106350,0.02016533
106360,0.02008000
106370,0.01941333
106380,0.01880533
106390,0.01960000
106400,0.02084800
106410,0.01933333
106420,0.01926933
106430,0.01924800
106440,0.01937067
106450,0.01917333
106460,0.01970133
106470,0.02054400
106480,0.01938667
106490,0.01974933
106500,0.01961067
106510,0.01944000
106520,0.01906667
106530,0.01926933
106540,0.01894933
106550,0.02037867
106560,0.01966400
106570,0.01867733
106580,0.01889067
106590,0.01941867
106600,0.01967467
106610,0.01868267
106620,0.01976533
106630,0.01889600
106640,0.01987733
106650,0.01992000
106660,0.01906667
106670,0.01957867
106680,0.02053333
106690,0.01944000
106700,0.02049600
106710,0.01964267
106720,0.02030933
106730,0.01999467
106740,0.01931733
106750,0.01842667
106760,0.01969067
106770,0.01930133
106780,0.01943467
106790,0.01912000
106800,0.01911467
106810,0.01978133
106820,0.02001067
106830,0.02086933
106840,0.01965333
106850,0.02001067
106860,0.01880000
106870,0.01979733
106880,0.01949867
106890,0.02028267
106900,0.01960533
106910,0.01862933
106920,0.02037333
106930,0.01995200
106940,0.01939200
106950,0.01977067
106960,0.01887467
106970,0.02035200
106980,0.01976000
106990,0.02088533
107000,0.02032000
107010,0.01839467
107020,0.01931733
107030,0.01939733
107040,0.01984000
107050,0.01950933
107060,0.02120533
107070,0.01954133
107080,0.02040533
107090,0.02016000
107100,0.01961067
107110,0.02062933
107120,0.02020267
107130,0.01910400
107140,0.01954667
107150,0.01952000
107160,0.01914133
107170,0.01941867
107180,0.01932800
107190,0.02020800
107200,0.01923733
107210,0.01999467
107220,0.01965867
107230,0.01999467
107240,0.01975467
107250,0.01922667
107260,0.01988800
107270,0.01942400
107280,0.02036800
107290,0.01912000
107300,0.01926400
107310,0.01835200
107320,0.01880533
107330,0.01961600
107340,0.01853867
107350,0.01928533
107360,0.01853867
107370,0.01861333
107380,0.02012800
107390,0.01954667
107400,0.01979733
107410,0.01918933
107420,0.01942400
107430,0.01943467
107440,0.01970133
107450,0.02009067
107460,0.01963733
107470,0.01990933
107480,0.01957333
107490,0.02022933
107500,0.01976000
107510,0.02033600
107520,0.02032000
107530,0.01973333
107540,0.02024533
107550,0.01964800
107560,0.01865600
107570,0.01891200
107580,0.01847467
107590,0.01928000
107600,0.01963733
107610,0.01920000
107620,0.02011733
107630,0.01916800
107640,0.01976533
107650,0.02022933
107660,0.01950933
107670,0.01891200
107680,0.01971200
107690,0.02003200
107700,0.01896533
107710,0.01994667
107720,0.01895467
107730,0.02042667
107740,0.01979200
107750,0.01998400
107760,0.02011200
107770,0.01952533
107780,0.02005867
107790,0.01912000
107800,0.01975467
107810,0.01958933
107820,0.01888533
107830,0.02026133
107840,0.01938133
107850,0.01906133
107860,0.01884267
107870,0.01940267
107880,0.02050133
107890,0.01896533
107900,0.02113600
107910,0.01971200
107920,0.01971733
107930,0.01992000
107940,0.01991467
107950,0.01915200
107960,0.01921067
107970,0.01844267
107980,0.02056533
107990,0.01989333
108000,0.01751467
108010,0.01995733
108020,0.01918400
108030,0.01940800
108040,0.01912533
108050,0.01930667
108060,0.01981333
108070,0.01898133
108080,0.02028267
108090,0.01971733
108100,0.01905600
108110,0.01930133
108120,0.01878400
108130,0.01982933
108140,0.02059200
108150,0.02058133
108160,0.01925867
108170,0.01898133
108180,0.01956800
108190,0.01921600
108200,0.01833067
108210,0.01954667
108220,0.01996800
108230,0.02025600
108240,0.01939733
108250,0.01947200
108260,0.01968000
108270,0.01890133
108280,0.01966400
108290,0.01953067
108300,0.01926933
108310,0.01948800
108320,0.02044267
108330,0.01931200
108340,0.01929067
108350,0.01968000
108360,0.01898133
108370,0.01865067
108380,0.01949867
108390,0.02001067
108400,0.02018133
108410,0.01819733
108420,0.01913600
108430,0.02043200
108440,0.01995733
108450,0.01966400
108460,0.01933867
108470,0.01982933
108480,0.01979733
108490,0.01972800
108500,0.01897067
108510,0.02114133
108520,0.01916800
108530,0.02026133
108540,0.01924800
108550,0.01912533
108560,0.01936533
108570,0.01958400
108580,0.01927467
108590,0.01954133
108600,0.02080533
108610,0.01952000
108620,0.02000000
108630,0.01899733
108640,0.02028267
108650,0.02038933
108660,0.01983467
108670,0.01925333
108680,0.01915733
108690,0.01950400
108700,0.01979733
108710,0.02006400
108720,0.01914667
108730,0.01933867
108740,0.01873067
108750,0.02021867
108760,0.02004800
108770,0.01975467
108780,0.01986133
108790,0.02006400
108800,0.01965867
108810,0.01963200
108820,0.01837867
108830,0.01938667
108840,0.01898667
108850,0.02038400
108860,0.01871467
108870,0.01982933
108880,0.01998400
108890,0.01954133
108900,0.01889600
108910,0.01998933
108920,0.01979200
108930,0.01843733
108940,0.02024533
108950,0.02043733
108960,0.02031467
108970,0.01943467
108980,0.01902933
108990,0.01975467
109000,0.02093333
109010,0.02018133
109020,0.01944533
109030,0.01918400
109040,0.01925867
109050,0.01881067
109060,0.01880000
109070,0.01993067
109080,0.01981333
109090,0.01934400
109100,0.01958933
109110,0.02006933
109120,0.01914667
109130,0.01840000
109140,0.01956800
109150,0.01908800
109160,0.01866133
109170,0.01964267
109180,0.01995733
109190,0.01991467
109200,0.01937067
109210,0.01932800
109220,0.01946133
109230,0.01925867
109240,0.01894933
109250,0.01954133
109260,0.01910400
109270,0.01923200
109280,0.02005867
109290,0.01930133
109300,0.01923733
109310,0.01980800
109320,0.01927467
109330,0.01925867
109340,0.01985067
109350,0.02034133
109360,0.01881067
109370,0.02118933
109380,0.01914133
109390,0.01988267
109400,0.01980267
109410,0.02040000
109420,0.01940267
109430,0.01841067
109440,0.01892267
109450,0.01867200
109460,0.01928000
109470,0.01891733
109480,0.02025067
109490,0.01886933
109500,0.01906667
109510,0.01961600
109520,0.01918933
109530,0.01915733
109540,0.01888533
109550,0.01976000
109560,0.02141333
109570,0.01984533
109580,0.01904533
109590,0.01942400
109600,0.01924800
109610,0.01938133
109620,0.01896533
109630,0.01990933
109640,0.01914133
109650,0.01968000
109660,0.01974400
109670,0.01883733
109680,0.02089067
109690,0.01852267
109700,0.02000533
109710,0.02044267
109720,0.02008533
109730,0.01884800
109740,0.02036800
109750,0.02001067
109760,0.01942400
109770,0.01963200
109780,0.01972267
109790,0.01953600
109800,0.01854400
109810,0.01897600
109820,0.01992533
109830,0.02006933
109840,0.01917867
109850,0.01898667
109860,0.01964267
109870,0.01961067
109880,0.02014933
109890,0.01954133
109900,0.01830933
109910,0.01970667
109920,0.01908800
109930,0.01953067
109940,0.01929067
109950,0.01916800
109960,0.01922667
109970,0.01889067
109980,0.01995733
109990,0.01928533
110000,0.01891733
110010,0.01972267
110020,0.02028267
110030,0.01977067
110040,0.01942400
110050,0.01913600
110060,0.02093333
110070,0.01947733
110080,0.01922667
110090,0.01867200
110100,0.02095467
110110,0.02004267
110120,0.01930133
110130,0.01959467
110140,0.01978133
110150,0.01984533
110160,0.01986133
110170,0.01897600
110180,0.02058133
110190,0.02011733
110200,0.02036800
110210,0.01961067
110220,0.01940267
110230,0.01937067
110240,0.01917867
110250,0.01930133
110260,0.01915200
110270,0.01998933
110280,0.01900267
110290,0.01917333
110300,0.01882133
110310,0.02013333
110320,0.01848533
110330,0.01933333
110340,0.01906667
110350,0.01994667
110360,0.01913067
110370,0.02050667
110380,0.01967467
110390,0.02008000
110400,0.01981333
110410,0.01857600
110420,0.02068800
110430,0.01913067
110440,0.01907733
110450,0.01840000
110460,0.01884800
110470,0.01920533
110480,0.02029867
110490,0.01879467
110500,0.01934400
110510,0.02034133
110520,0.01984533
110530,0.01966400
110540,0.01833067
110550,0.01910400
110560,0.01975467
110570,0.02017067
110580,0.01872000
110590,0.01970133
110600,0.02038933
110610,0.01982400
110620,0.01982400
110630,0.01910933
110640,0.01977067
110650,0.01911467
110660,0.01980800
110670,0.01962667
110680,0.01944533
110690,0.02044800
110700,0.01982933
110710,0.01892800
110720,0.01735467
110730,0.02023467
110740,0.01964267
110750,0.02026133
110760,0.02032000
110770,0.01889067
110780,0.02093333
110790,0.02019733
110800,0.02030933
110810,0.01924267
110820,0.01853333
110830,0.01994667
110840,0.01944000
110850,0.01930667
110860,0.01949333
110870,0.02057600
110880,0.01971200
110890,0.01998400
110900,0.01960533
110910,0.01992533
110920,0.01952000
110930,0.01922667
110940,0.02066133
110950,0.02063467
110960,0.02053333
110970,0.02031467
110980,0.02034667
110990,0.01943467
111000,0.02029333
111010,0.01956800
111020,0.01881067
111030,0.01977067
111040,0.02024000
111050,0.01990400
111060,0.01931733
111070,0.01982933
111080,0.01984000
111090,0.02066133
111100,0.01908800
111110,0.02016533
111120,0.01960000
111130,0.02026133
111140,0.01994133
111150,0.02007467
111160,0.01973867
111170,0.01837333
111180,0.01934400
111190,0.01998400
111200,0.01909333
111210,0.01991467
111220,0.01920533
111230,0.01973867
111240,0.01933867
111250,0.01821333
111260,0.01964800
111270,0.01923733
111280,0.01996800
111290,0.02005333
111300,0.01873067
111310,0.01944000
111320,0.01944000
111330,0.01851733
111340,0.01969067
111350,0.01918933
111360,0.01989333
111370,0.02003200
111380,0.01921600
111390,0.01965333
111400,0.02035200
111410,0.02005867
111420,0.01969067
111430,0.02051733
111440,0.01929067
111450,0.01884800
111460,0.01966933
111470,0.01920533
111480,0.02027200
111490,0.01985067
111500,0.01982400
111510,0.01952533
111520,0.01902400
111530,0.01901333
111540,0.01978667
111550,0.02007467
111560,0.02049600
111570,0.01963733
111580,0.02046933
111590,0.01869867
111600,0.01920533
111610,0.01894933
111620,0.01977600
111630,0.02035733
111640,0.01935467
111650,0.02027733
111660,0.01888533
111670,0.01920533
111680,0.02003733
111690,0.01942400
111700,0.01985600
111710,0.01989867
111720,0.01843733
111730,0.02025600
111740,0.02057067
111750,0.01882667
111760,0.02043200
111770,0.01977067
111780,0.01897600
111790,0.01862933
111800,0.02037333
111810,0.02055467
111820,0.01873600
111830,0.01917867
111840,0.02038933
111850,0.01949333
111860,0.01955200
111870,0.01963200
111880,0.01956267
111890,0.02011200
111900,0.01952000
111910,0.01947733
111920,0.01933333
111930,0.01922667
111940,0.01901867
111950,0.01900800
111960,0.01901867
111970,0.01906667
111980,0.01963733
111990,0.01980800
112000,0.01976533
112010,0.01923733
112020,0.01889600
112030,0.01966933
112040,0.01898667
112050,0.01872000
112060,0.01894400
112070,0.02013333
112080,0.01942933
112090,0.01955200
112100,0.02075733
112110,0.02033600
112120,0.01905067
112130,0.01866133
112140,0.02047467
112150,0.01922133
112160,0.01912533
112170,0.02055467
112180,0.01945067
112190,0.02048533
112200,0.02009067
112210,0.01914133
112220,0.02051733
112230,0.01997867
112240,0.01936000
112250,0.02041067
112260,0.02090667
112270,0.01988267
112280,0.01854933
112290,0.01972800
112300,0.02112533
112310,0.02032533
112320,0.02004267
112330,0.01924800
112340,0.01918400
112350,0.02012800
112360,0.01971733
112370,0.01932267
112380,0.01951467
112390,0.01870933
112400,0.01986667
112410,0.01955733
112420,0.02013333
112430,0.01958933
112440,0.02012267
112450,0.01872000
112460,0.02022400
112470,0.02005867
112480,0.01954133
112490,0.01994667
112500,0.01946667
112510,0.01964267
112520,0.02035733
112530,0.02043733
112540,0.01918933
112550,0.01889600
112560,0.01899200
112570,0.01958933
112580,0.02019733
112590,0.01982400
112600,0.02064533
112610,0.02014933
112620,0.01958400
112630,0.02006400
112640,0.02021333
112650,0.01864533
112660,0.02013867
112670,0.01867733
112680,0.01828800
112690,0.01973867
112700,0.01960533
112710,0.02040000
112720,0.01851200
112730,0.02038400
112740,0.02050133
112750,0.02008533
112760,0.01908267
112770,0.01921067
112780,0.01984000
112790,0.01979200
112800,0.01819733
112810,0.01987200
112820,0.01985067
112830,0.01887467
112840,0.01931733
112850,0.01758400
112860,0.01909867
112870,0.01990400
112880,0.01979200
112890,0.01846933
112900,0.01976533
112910,0.01950933
112920,0.01953600
112930,0.01982933
112940,0.01813333
112950,0.02024533
112960,0.01936533
112970,0.01981867
112980,0.01940800
112990,0.01917867
113000,0.01909333
113010,0.01922133
113020,0.02027200
113030,0.02120000
113040,0.01906667
113050,0.01876267
113060,0.02000000
113070,0.02008000
113080,0.01980267
113090,0.01935467
113100,0.01886933
113110,0.01985600
113120,0.01998933
113130,0.01987733
113140,0.02080000
113150,0.01962133
113160,0.01977600
113170,0.01840000
113180,0.01969067
113190,0.01973333
113200,0.01981867
113210,0.02037867
113220,0.02028267
113230,0.01888533
113240,0.01974933
113250,0.01985600
113260,0.02021867
113270,0.02076267
113280,0.01992533
113290,0.02023467
113300,0.01897600
113310,0.01915200
113320,0.01945600
113330,0.01937600
113340,0.01922667
113350,0.02034133
113360,0.01915733
113370,0.01857067
113380,0.01979733
113390,0.02046400
113400,0.01984533
113410,0.01890667
113420,0.01974400
113430,0.01923733
113440,0.01917867
113450,0.02025067
113460,0.01976533
113470,0.01920000
113480,0.01893867
113490,0.01942400
113500,0.02039467
113510,0.01981867
113520,0.01914133
113530,0.02049600
113540,0.01892800
113550,0.01906133
113560,0.02038933
113570,0.01998400
113580,0.01967467
113590,0.01935467
113600,0.01890667
113610,0.02065067
113620,0.01899733
113630,0.01981867
113640,0.01968000
113650,0.01932800
113660,0.02039467
113670,0.01890133
113680,0.01928000
113690,0.01962133
113700,0.01873067
113710,0.01869333
113720,0.01932267
113730,0.01941867
113740,0.02018133
113750,0.02053867
113760,0.02006933
113770,0.02029867
113780,0.01979733
113790,0.01982933
113800,0.01936533
113810,0.01929600
113820,0.01851200
113830,0.01961600
113840,0.01998933
113850,0.01994133
113860,0.01948267
113870,0.01930667
113880,0.01954133
113890,0.01918933
113900,0.02011200
113910,0.01936000
113920,0.01860800
113930,0.01956800
113940,0.01895467
113950,0.02017600
113960,0.01901867
113970,0.01884267
113980,0.01916800
113990,0.02009067
114000,0.01957867
114010,0.01876267
114020,0.01824000
114030,0.01851733
114040,0.01937067
114050,0.02076267
114060,0.01867200
114070,0.01964800
114080,0.02070400
114090,0.01936533
114100,0.01878400
114110,0.01986133
114120,0.01955200
114130,0.01956267
114140,0.01887467
114150,0.02021333
114160,0.02080000
114170,0.01902933
114180,0.02017067
114190,0.01954667
114200,0.01917333
114210,0.01943467
114220,0.01861867
114230,0.02006933
114240,0.01929600
114250,0.01915733
114260,0.01968533
114270,0.01938133
114280,0.02030933
114290,0.01964800
114300,0.01936533
114310,0.01925333
114320,0.01992000
114330,0.01868800
114340,0.01877333
114350,0.01967467
114360,0.02028267
114370,0.02072533
114380,0.02056000
114390,0.01940267
114400,0.01923733
114410,0.01954133
114420,0.01922133
114430,0.01945067
114440,0.01971200
114450,0.02088000
114460,0.02019200
114470,0.01984000
114480,0.02008000
114490,0.01972800
114500,0.01977067
114510,0.01917867
114520,0.01955200
114530,0.01856000
114540,0.02050133
114550,0.01895467
114560,0.01954133
114570,0.01976533
114580,0.01950933
114590,0.01920533
114600,0.01804267
114610,0.01993067
114620,0.02011200
114630,0.01985600
114640,0.02013333
114650,0.01919467
114660,0.01805333
114670,0.01904533
114680,0.01925333
114690,0.02096000
114700,0.01864000
114710,0.01859200
114720,0.01897067
114730,0.02040000
114740,0.02033600
114750,0.01954667
114760,0.02010133
114770,0.01874133
114780,0.01860267
114790,0.01971733
114800,0.01971733
114810,0.02010133
114820,0.02024533
114830,0.01907733
114840,0.01932267
114850,0.01875733
114860,0.01929067
114870,0.01998933
114880,0.01883733
114890,0.02106667
114900,0.01963733
114910,0.01942400
114920,0.01963733
114930,0.01926400
114940,0.01976533
114950,0.01966400
114960,0.01878400
114970,0.01988267
114980,0.02002667
114990,0.02022933
115000,0.01977600
115010,0.01893333
115020,0.01898667
115030,0.01942933
115040,0.01881600
115050,0.01984533
115060,0.01958400
115070,0.01941333
115080,0.02014400
115090,0.01979733
115100,0.01922667
115110,0.02059733
115120,0.01964800
115130,0.01904000
115140,0.01961600
115150,0.02017600
115160,0.01915733
115170,0.01946667
115180,0.01938133
115190,0.02030933
115200,0.01921600
115210,0.01957333
115220,0.02023467
115230,0.01846400
115240,0.01986667
115250,0.01950933
115260,0.01956800
115270,0.01986667
115280,0.01945067
115290,0.01891733
115300,0.01931200
115310,0.01913067
115320,0.02006933
115330,0.02027733
115340,0.01946667
115350,0.02052800
115360,0.01864000
115370,0.02025600
115380,0.01891733
115390,0.02003200
115400,0.02016000
115410,0.01828800
115420,0.01878933
115430,0.01932800
115440,0.01936000
115450,0.01971733
115460,0.01931733
115470,0.01926933
115480,0.01962133
115490,0.01934933
115500,0.01867200
115510,0.01817600
115520,0.02011200
115530,0.01928533
115540,0.01900800
115550,0.02014400
115560,0.02055467
115570,0.02049600
115580,0.01963733
115590,0.02004267
115600,0.01898133
115610,0.02074133
115620,0.02018133
115630,0.02059200
115640,0.01939200
115650,0.01929067
115660,0.02021333
115670,0.01959467
115680,0.01957867
115690,0.01925333
115700,0.01929067
115710,0.01962133
115720,0.02055467
115730,0.01930133
115740,0.01936533
115750,0.01984533
115760,0.01990400
115770,0.01830400
115780,0.01936000
115790,0.01995200
115800,0.01908800
115810,0.01881067
115820,0.01988267
115830,0.01901867
115840,0.01956800
115850,0.01889067
115860,0.02027200
115870,0.02092800
115880,0.01849067
115890,0.01973867
115900,0.01977600
115910,0.01973333
115920,0.02016000
115930,0.01907200
115940,0.01946133
115950,0.01958400
115960,0.02004800
115970,0.02081600
115980,0.01910933
115990,0.01960000
116000,0.01928533
116010,0.01867733
116020,0.01946133
116030,0.01909867
116040,0.02033600
116050,0.01929600
116060,0.02003733
116070,0.01965867
116080,0.01876800
116090,0.01973333
116100,0.01938667
116110,0.01974400
116120,0.01886933
116130,0.01898667
116140,0.01920000
116150,0.02044800
116160,0.01921067
116170,0.02005333
116180,0.01995200
116190,0.01988800
116200,0.01939733
116210,0.02013333
116220,0.01984000
116230,0.01924267
116240,0.02038933
116250,0.01961600
116260,0.01836800
116270,0.01867733
116280,0.01832000
116290,0.01996267
116300,0.02005867
116310,0.02007467
116320,0.01979200
116330,0.01894400
116340,0.01961600
116350,0.01994667
116360,0.01892800
116370,0.01932267
116380,0.01877867
116390,0.01882667
116400,0.01954133
116410,0.01987200
116420,0.01980800
116430,0.01927467
116440,0.01916800
116450,0.01924800
116460,0.01985067
116470,0.01886400
116480,0.01993600
116490,0.01931200
116500,0.01870400
116510,0.02024533
116520,0.01843200
116530,0.01988800
116540,0.02044267
116550,0.01956800
116560,0.01944000
116570,0.01928000
116580,0.01912533
116590,0.01923733
116600,0.01934933
116610,0.01908800
116620,0.01966933
116630,0.01970667
116640,0.01968000
116650,0.02078400
116660,0.02004267
116670,0.01958400
116680,0.01859200
116690,0.01902933
116700,0.01977067
116710,0.01939200
116720,0.02017600
116730,0.02082667
116740,0.01972800
116750,0.02049600
116760,0.01996267
116770,0.02060800
116780,0.02109333
116790,0.01970133
116800,0.01876800
116810,0.01878933
116820,0.02001600
116830,0.01909867
116840,0.01988800
116850,0.01997867
116860,0.01942933
116870,0.01969600
116880,0.01963733
116890,0.01976000
116900,0.01939733
116910,0.01935467
116920,0.01906667
116930,0.01995200
116940,0.01962133
116950,0.02074667
116960,0.02023467
116970,0.02049600
116980,0.02025067
116990,0.01971200
117000,0.02019733
117010,0.02027733
117020,0.01933867
117030,0.01923200
117040,0.01907200
117050,0.02021333
117060,0.01969067
117070,0.01940267
117080,0.02020267
117090,0.02004267
117100,0.02088000
117110,0.01886933
117120,0.01962133
117130,0.01997333
117140,0.01889067
117150,0.02038933
117160,0.01962133
117170,0.01997867
117180,0.02096533
117190,0.01876800
117200,0.01948267
117210,0.01888000
117220,0.02027200
117230,0.01964800
117240,0.01915200
117250,0.01892800
117260,0.01918933
117270,0.01909333
117280,0.01914667
117290,0.01965333
117300,0.01954667
117310,0.02076800
117320,0.02005867
117330,0.01968000
117340,0.01819200
117350,0.01890133
117360,0.01904000
117370,0.02099733
117380,0.02019733
117390,0.01936533
117400,0.01936000
117410,0.01924267
117420,0.01929067
117430,0.02048533
117440,0.01933867
117450,0.01810667
117460,0.01952533
117470,0.01894400
117480,0.02045867
117490,0.02043200
117500,0.02002667
117510,0.01899733
117520,0.01974400
117530,0.01971733
117540,0.02041600
117550,0.01889600
117560,0.01966400
117570,0.01952000
117580,0.01929600
117590,0.01939733
117600,0.01955733
117610,0.01917867
117620,0.01989867
117630,0.02037333
117640,0.02018667
117650,0.01971733
117660,0.01913600
117670,0.01875733
117680,0.01976000
117690,0.01925867
117700,0.01990933
117710,0.01890133
117720,0.01972267
117730,0.01858667
117740,0.01966400
117750,0.02010667
117760,0.02041600
117770,0.02026133
117780,0.01932800
117790,0.01967467
117800,0.01949333
117810,0.01968000
117820,0.01892800
117830,0.01960000
117840,0.01854400
117850,0.01942933
117860,0.01970667
117870,0.01982933
117880,0.01862933
117890,0.01981333
117900,0.01912533
117910,0.01955200
117920,0.01886933
117930,0.01950933
117940,0.02035200
117950,0.01882133
117960,0.01895467
117970,0.01979200
117980,0.01882667
117990,0.01916267
118000,0.01875200
118010,0.01906133
118020,0.01851200
118030,0.01888533
118040,0.01897067
118050,0.01875733
118060,0.01957333
118070,0.01965333
118080,0.01924800
118090,0.01868800
118100,0.02051200
118110,0.01957867
118120,0.02002133
118130,0.01907200
118140,0.01899733
118150,0.01959467
118160,0.01992000
118170,0.01954667
118180,0.01986133
118190,0.01853867
118200,0.01944533
118210,0.01888000
118220,0.01954667
118230,0.02081600
118240,0.01930133
118250,0.01817600
118260,0.01925867
118270,0.01984000
118280,0.01886933
118290,0.01936000
118300,0.01983467
118310,0.01856000
118320,0.01882133
118330,0.02024000
118340,0.01961600
118350,0.01891733
118360,0.01977067
118370,0.01984533
118380,0.01850133
118390,0.01990400
118400,0.02056533
118410,0.01956800
118420,0.02010133
118430,0.01962667
118440,0.01964800
118450,0.01987733
118460,0.01988267
118470,0.01846400
118480,0.01936000
118490,0.01920000
118500,0.01972800
118510,0.01901333
118520,0.01995200
118530,0.01913067
118540,0.01890667
118550,0.01895467
118560,0.01906133
118570,0.01875200
118580,0.02039467
118590,0.01962667
118600,0.01956800
118610,0.01912000
118620,0.01937600
118630,0.01894933
118640,0.01903467
118650,0.01875200
118660,0.01879467
118670,0.01958400
118680,0.01921067
118690,0.02025600
118700,0.02021333
118710,0.02012267
118720,0.01919467
118730,0.01887467
118740,0.02035733
118750,0.01925333
118760,0.01946667
118770,0.01986133
118780,0.01960000
118790,0.01935467
118800,0.01875200
118810,0.01945067
118820,0.02011200
118830,0.01907200
118840,0.01954667
118850,0.01986133
118860,0.01953600
118870,0.01834133
118880,0.01972267
118890,0.01885333
118900,0.01921600
118910,0.02039467
118920,0.01943467
118930,0.01948267
118940,0.01835733
118950,0.01861867
118960,0.01874133
118970,0.01921600
118980,0.01867733
118990,0.01937067
119000,0.02048533
119010,0.01962133
119020,0.01931200
119030,0.01990400
119040,0.01893867
119050,0.01929600
119060,0.01797867
119070,0.02044267
119080,0.02030933
119090,0.01934400
119100,0.01940267
119110,0.02016533
119120,0.01919467
119130,0.02003733
119140,0.01944000
119150,0.02056533
119160,0.02016000
119170,0.01900267
119180,0.02041600
119190,0.01927467
119200,0.01860800
119210,0.01922133
119220,0.02039467
119230,0.01850667
119240,0.02013867
119250,0.01869333
119260,0.01858133
119270,0.01965867
119280,0.01960533
119290,0.01999467
119300,0.01940800
119310,0.02015467
119320,0.01997867
119330,0.01921067
119340,0.02110400
119350,0.01933333
119360,0.01963200
119370,0.02089600
119380,0.01952533
119390,0.01918400
119400,0.01907733
119410,0.01995733
119420,0.01864000
119430,0.01894933
119440,0.01916800
119450,0.02027200
119460,0.01988267
119470,0.02008000
119480,0.01889600
119490,0.02115733
119500,0.01869333
119510,0.01958400
119520,0.01920000
119530,0.02078933
119540,0.02028800
119550,0.01931200
119560,0.02038933
119570,0.01870933
119580,0.01924800
119590,0.02017067
119600,0.01950400
119610,0.01927467
119620,0.02006933
119630,0.01947733
119640,0.01982933
119650,0.01913600
119660,0.01993067
119670,0.01964267
119680,0.01950933
119690,0.01933333
119700,0.02008533
119710,0.01866133
119720,0.01913067
119730,0.01955200
119740,0.02025067
119750,0.02024533
119760,0.01971733
119770,0.01871467
119780,0.01889067
119790,0.01900267
119800,0.02041600
119810,0.01956267
