t,rho
40800,0.01835417
40810,0.01937500
40820,0.01977083
40830,0.01954167
40840,0.01870833
40850,0.01847917
40860,0.01970833
40870,0.01916667
40880,0.01841667
40890,0.02109375
40900,0.01970833
40910,0.02106250
40920,0.01947917
40930,0.02001042
40940,0.02122917
40950,0.01935417
40960,0.01968750
40970,0.01861458
40980,0.02010417
40990,0.02102083
41000,0.02023958
41010,0.01931250
41020,0.02012500
41030,0.01873958
41040,0.01934375
41050,0.01969792
41060,0.01883333
41070,0.02057292
41080,0.01893750
41090,0.02205208
41100,0.01900000
41110,0.01938542
41120,0.01821875
41130,0.02067708
41140,0.02088542
41150,0.01953125
41160,0.01920833
41170,0.01825000
41180,0.02078125
41190,0.01947917
41200,0.01952083
41210,0.01847917
41220,0.02056250
41230,0.01993750
41240,0.01933333
41250,0.02018750
41260,0.02000000
41270,0.01973958
41280,0.02017708
41290,0.02048958
41300,0.02055208
41310,0.02090625
41320,0.01968750
41330,0.01791667
41340,0.01980208
41350,0.01989583
41360,0.01852083
41370,0.01936458
41380,0.01982292
41390,0.01922917
41400,0.01915625
41410,0.01929167
41420,0.01944792
41430,0.01926042
41440,0.02036458
41450,0.01945833
41460,0.02031250
41470,0.02033333
41480,0.02104167
41490,0.02016667
41500,0.01977083
41510,0.01790625
41520,0.01990625
41530,0.01872917
41540,0.02012500
41550,0.01939583
41560,0.02010417
41570,0.01986458
41580,0.02006250
41590,0.01976042
41600,0.01896875
41610,0.01916667
41620,0.01984375
41630,0.01923958
41640,0.01759375
41650,0.02033333
41660,0.01937500
41670,0.01883333
41680,0.01986458
41690,0.01959375
41700,0.01989583
41710,0.02064583
41720,0.01859375
41730,0.01968750
41740,0.02027083
41750,0.01862500
41760,0.01961458
41770,0.01917708
41780,0.02051042
41790,0.02033333
41800,0.01940625
41810,0.02029167
41820,0.02000000
41830,0.01959375
41840,0.01796875
41850,0.02063542
41860,0.01860417
41870,0.02135417
41880,0.01844792
41890,0.01957292
41900,0.02163542
41910,0.01928125
41920,0.01983333
41930,0.01975000
41940,0.02078125
41950,0.02018750
41960,0.02005208
41970,0.01968750
41980,0.02042708
41990,0.01966667
42000,0.01989583
42010,0.01987500
42020,0.02010417
42030,0.01946875
42040,0.01918750
42050,0.01959375
42060,0.01853125
42070,0.01922917
42080,0.02076042
42090,0.01984375
42100,0.01918750
42110,0.01996875
42120,0.01902083
42130,0.01968750
42140,0.01980208
42150,0.01806250
42160,0.02092708
42170,0.01996875
42180,0.01892708
42190,0.01905208
42200,0.02075000
42210,0.02009375
42220,0.02005208
42230,0.01901042
42240,0.01978125
42250,0.01920833
42260,0.01961458
42270,0.02066667
42280,0.01930208
42290,0.01886458
42300,0.02055208
42310,0.01933333
42320,0.02080208
42330,0.01903125
42340,0.02054167
42350,0.01889583
42360,0.01956250
42370,0.01964583
42380,0.01825000
42390,0.02016667
42400,0.02035417
42410,0.01982292
42420,0.02117708
42430,0.02171875
42440,0.02015625
42450,0.01981250
42460,0.02054167
42470,0.02111458
42480,0.01986458
42490,0.01965625
42500,0.01978125
42510,0.02011458
42520,0.01957292
42530,0.02045833
42540,0.02147917
42550,0.02044792
42560,0.01888542
42570,0.01955208
42580,0.02082292
42590,0.01992708
42600,0.01901042
42610,0.01861458
42620,0.01989583
42630,0.01951042
42640,0.02046875
42650,0.02030208
42660,0.02000000
42670,0.01938542
42680,0.02091667
42690,0.02059375
42700,0.01927083
42710,0.01856250
42720,0.02053125
42730,0.01883333
42740,0.01803125
42750,0.01851042
42760,0.02040625
42770,0.01995833
42780,0.02087500
42790,0.02041667
42800,0.01900000
42810,0.02068750
42820,0.02075000
42830,0.01908333
42840,0.02013542
42850,0.01933333
42860,0.01813542
42870,0.01876042
42880,0.01913542
42890,0.01848958
42900,0.01928125
42910,0.01992708
42920,0.01891667
42930,0.01870833
42940,0.01939583
42950,0.01777083
42960,0.02038542
42970,0.01906250
42980,0.01981250
42990,0.01908333
43000,0.02041667
43010,0.02017708
43020,0.01938542
43030,0.02022917
43040,0.01881250
43050,0.01870833
43060,0.01851042
43070,0.02072917
43080,0.01958333
43090,0.01917708
43100,0.01876042
43110,0.02019792
43120,0.02081250
43130,0.01971875
43140,0.01939583
43150,0.02080208
43160,0.01950000
43170,0.01960417
43180,0.01827083
43190,0.02035417
43200,0.02036458
43210,0.01995833
43220,0.02102083
43230,0.02067708
43240,0.01812500
43250,0.01900000
43260,0.01955208
43270,0.02006250
43280,0.02165625
43290,0.01955208
43300,0.01979167
43310,0.02008333
43320,0.01955208
43330,0.01937500
43340,0.01868750
43350,0.02100000
43360,0.02013542
43370,0.01835417
43380,0.01904167
43390,0.02100000
43400,0.02005208
43410,0.02044792
43420,0.01869792
43430,0.02161458
43440,0.01861458
43450,0.01992708
43460,0.01995833
43470,0.01928125
43480,0.01986458
43490,0.02011458
43500,0.01952083
43510,0.02081250
43520,0.01869792
43530,0.01913542
43540,0.01911458
43550,0.02036458
43560,0.01934375
43570,0.01868750
43580,0.02019792
43590,0.01927083
43600,0.01790625
43610,0.01928125
43620,0.02026042
43630,0.01892708
43640,0.02061458
43650,0.02017708
43660,0.01903125
43670,0.01962500
43680,0.01961458
43690,0.02050000
43700,0.01917708
43710,0.01789583
43720,0.01923958
43730,0.02006250
43740,0.02055208
43750,0.01959375
43760,0.01706250
43770,0.01861458
43780,0.02022917
43790,0.01905208
43800,0.02132292
43810,0.01886458
43820,0.01852083
43830,0.01768750
43840,0.01797917
43850,0.02006250
43860,0.01950000
43870,0.02012500
43880,0.01882292
43890,0.02020833
43900,0.01891667
43910,0.02076042
43920,0.01961458
43930,0.01968750
43940,0.01930208
43950,0.02119792
43960,0.01885417
43970,0.02036458
43980,0.01984375
43990,0.01857292
44000,0.02044792
44010,0.01948958
44020,0.01862500
44030,0.02016667
44040,0.02015625
44050,0.01972917
44060,0.01873958
44070,0.02009375
44080,0.02034375
44090,0.01930208
44100,0.02023958
44110,0.02067708
44120,0.01923958
44130,0.01893750
44140,0.01972917
44150,0.01902083
44160,0.02015625
44170,0.01893750
44180,0.01969792
44190,0.02045833
44200,0.01956250
44210,0.02037500
44220,0.02147917
44230,0.02104167
44240,0.01978125
44250,0.01888542
44260,0.02029167
44270,0.01818750
44280,0.01991667
44290,0.01926042
44300,0.01897917
44310,0.01860417
44320,0.01832292
44330,0.01911458
44340,0.01812500
44350,0.02128125
44360,0.01911458
44370,0.01993750
44380,0.02019792
44390,0.01862500
44400,0.02018750
44410,0.02069792
44420,0.02082292
44430,0.02094792
44440,0.01985417
44450,0.02059375
44460,0.01915625
44470,0.01898958
44480,0.01888542
44490,0.01892708
44500,0.02028125
44510,0.02019792
44520,0.01823958
44530,0.01852083
44540,0.01957292
44550,0.01946875
44560,0.01971875
44570,0.02009375
44580,0.02100000
44590,0.01803125
44600,0.01936458
44610,0.01987500
44620,0.01925000
44630,0.01870833
44640,0.02004167
44650,0.01983333
44660,0.02052083
44670,0.01968750
44680,0.01938542
44690,0.01986458
44700,0.01797917
44710,0.02003125
44720,0.01912500
44730,0.01960417
44740,0.01972917
44750,0.01847917
44760,0.01878125
44770,0.02083333
44780,0.01914583
44790,0.01996875
44800,0.01990625
44810,0.01888542
44820,0.01867708
44830,0.02056250
44840,0.01977083
44850,0.01959375
44860,0.01958333
44870,0.01755208
44880,0.01905208
44890,0.01904167
44900,0.01864583
44910,0.01943750
44920,0.01844792
44930,0.01938542
44940,0.01988542
44950,0.01778125
44960,0.01935417
44970,0.01985417
44980,0.01925000
44990,0.02026042
45000,0.02009375
45010,0.02009375
45020,0.01944792
45030,0.01866667
45040,0.01878125
45050,0.01854167
45060,0.01987500
45070,0.01909375
45080,0.02092708
45090,0.02046875
45100,0.01991667
45110,0.01927083
45120,0.01905208
45130,0.02065625
45140,0.02085417
45150,0.01863542
45160,0.02134375
45170,0.01888542
45180,0.01958333
45190,0.02028125
45200,0.01950000
45210,0.01989583
45220,0.01909375
45230,0.01953125
45240,0.01989583
45250,0.01927083
45260,0.01917708
45270,0.01916667
45280,0.01807292
45290,0.01862500
45300,0.02063542
45310,0.01954167
45320,0.02025000
45330,0.01969792
45340,0.01948958
45350,0.02033333
45360,0.02017708
45370,0.01858333
45380,0.01982292
45390,0.02008333
45400,0.02134375
45410,0.01930208
45420,0.02017708
45430,0.01942708
45440,0.01919792
45450,0.01957292
45460,0.01970833
45470,0.01985417
45480,0.01947917
45490,0.01930208
45500,0.02082292
45510,0.01888542
45520,0.02010417
45530,0.01944792
45540,0.02011458
45550,0.01858333
45560,0.01876042
45570,0.01823958
45580,0.01952083
45590,0.01759375
45600,0.01862500
45610,0.01852083
45620,0.01837500
45630,0.01906250
45640,0.01920833
45650,0.01962500
45660,0.01964583
45670,0.02029167
45680,0.02132292
45690,0.01997917
45700,0.01938542
45710,0.02022917
45720,0.01827083
45730,0.02002083
45740,0.01954167
45750,0.01992708
45760,0.01908333
45770,0.01986458
45780,0.02034375
45790,0.01961458
45800,0.02034375
45810,0.01993750
45820,0.01952083
45830,0.02082292
45840,0.01858333
45850,0.01893750
45860,0.01902083
45870,0.01885417
45880,0.01983333
45890,0.01987500
45900,0.01913542
45910,0.01930208
45920,0.01876042
45930,0.02114583
45940,0.01842708
45950,0.02000000
45960,0.01891667
45970,0.02018750
45980,0.01983333
45990,0.02054167
46000,0.01981250
46010,0.01827083
46020,0.01877083
46030,0.01880208
46040,0.02025000
46050,0.01869792
46060,0.01992708
46070,0.02104167
46080,0.02018750
46090,0.01906250
46100,0.01862500
46110,0.02146875
46120,0.01977083
46130,0.01853125
46140,0.01987500
46150,0.01845833
46160,0.01920833
46170,0.02063542
46180,0.01986458
46190,0.01965625
46200,0.01914583
46210,0.01976042
46220,0.01980208
46230,0.01825000
46240,0.01956250
46250,0.02092708
46260,0.01998958
46270,0.01862500
46280,0.01929167
46290,0.01978125
46300,0.02080208
46310,0.01972917
46320,0.01917708
46330,0.01768750
46340,0.01981250
46350,0.01937500
46360,0.02053125
46370,0.02083333
46380,0.01939583
46390,0.01862500
46400,0.01907292
46410,0.02001042
46420,0.01914583
46430,0.02082292
46440,0.02009375
46450,0.01972917
46460,0.02050000
46470,0.01951042
46480,0.02004167
46490,0.01997917
46500,0.02009375
46510,0.01806250
46520,0.02087500
46530,0.01847917
46540,0.01985417
46550,0.01954167
46560,0.02000000
46570,0.01943750
46580,0.01901042
46590,0.01996875
46600,0.01911458
46610,0.01882292
46620,0.01989583
46630,0.02001042
46640,0.01965625
46650,0.01915625
46660,0.02036458
46670,0.02115625
46680,0.01911458
46690,0.01702083
46700,0.02013542
46710,0.01923958
46720,0.02165625
46730,0.01935417
46740,0.01939583
46750,0.02088542
46760,0.01931250
46770,0.01862500
46780,0.01963542
46790,0.01901042
46800,0.02042708
46810,0.01996875
46820,0.01891667
46830,0.01869792
46840,0.01928125
46850,0.01952083
46860,0.01909375
46870,0.02021875
46880,0.02029167
46890,0.02053125
46900,0.01778125
46910,0.01966667
46920,0.02081250
46930,0.02019792
46940,0.02007292
46950,0.02000000
46960,0.02044792
46970,0.02079167
46980,0.01950000
46990,0.02021875
47000,0.02044792
47010,0.01825000
47020,0.01977083
47030,0.01831250
47040,0.01863542
47050,0.01967708
47060,0.02073958
47070,0.02047917
47080,0.01925000
47090,0.02111458
47100,0.01827083
47110,0.01844792
47120,0.01873958
47130,0.01998958
47140,0.01989583
47150,0.02059375
47160,0.01883333
47170,0.01983333
47180,0.02087500
47190,0.01896875
47200,0.01903125
47210,0.02025000
47220,0.01830208
47230,0.01902083
47240,0.01828125
47250,0.01917708
47260,0.01836458
47270,0.02071875
47280,0.01991667
47290,0.02010417
47300,0.01979167
47310,0.02021875
47320,0.02142708
47330,0.01993750
47340,0.01907292
47350,0.01953125
47360,0.02052083
47370,0.02063542
47380,0.01934375
47390,0.01981250
47400,0.02071875
47410,0.01913542
47420,0.02088542
47430,0.02003125
47440,0.01833333
47450,0.01975000
47460,0.02006250
47470,0.02022917
47480,0.01887500
47490,0.01943750
47500,0.01772917
47510,0.02144792
47520,0.01918750
47530,0.02075000
47540,0.01958333
47550,0.01919792
47560,0.01972917
47570,0.01953125
47580,0.02071875
47590,0.01977083
47600,0.01829167
47610,0.01948958
47620,0.01813542
47630,0.01851042
47640,0.01889583
47650,0.01916667
47660,0.01860417
47670,0.01931250
47680,0.01958333
47690,0.01939583
47700,0.02001042
47710,0.01966667
47720,0.01914583
47730,0.01810417
47740,0.01995833
47750,0.01888542
47760,0.01993750
47770,0.01952083
47780,0.01920833
47790,0.02007292
47800,0.01889583
47810,0.01866667
47820,0.01847917
47830,0.02000000
47840,0.01958333
47850,0.02015625
47860,0.02133333
47870,0.01986458
47880,0.01916667
47890,0.02055208
47900,0.01945833
47910,0.02067708
47920,0.01905208
47930,0.01966667
47940,0.01994792
47950,0.02016667
47960,0.01881250
47970,0.01930208
47980,0.01994792
47990,0.01991667
48000,0.01934375
48010,0.01959375
48020,0.02022917
48030,0.01953125
48040,0.01956250
48050,0.01956250
48060,0.02055208
48070,0.01950000
48080,0.02034375
48090,0.01904167
48100,0.01885417
48110,0.01923958
48120,0.02012500
48130,0.02076042
48140,0.02020833
48150,0.02134375
48160,0.01904167
48170,0.01990625
48180,0.02095833
48190,0.02017708
48200,0.02000000
48210,0.01869792
48220,0.02016667
48230,0.01976042
48240,0.01862500
48250,0.01980208
48260,0.01938542
48270,0.01943750
48280,0.02105208
48290,0.01876042
48300,0.02035417
48310,0.01930208
48320,0.01913542
48330,0.01834375
48340,0.02105208
48350,0.01932292
48360,0.01969792
48370,0.01902083
48380,0.01997917
48390,0.02026042
48400,0.01880208
48410,0.01915625
48420,0.01905208
48430,0.02031250
48440,0.02067708
48450,0.01797917
48460,0.02033333
48470,0.02126042
48480,0.01929167
48490,0.01952083
48500,0.01947917
48510,0.02036458
48520,0.02016667
48530,0.01881250
48540,0.01939583
48550,0.02060417
48560,0.01925000
48570,0.01979167
48580,0.01993750
48590,0.01979167
48600,0.02114583
48610,0.02037500
48620,0.01812500
48630,0.01995833
48640,0.02002083
48650,0.01897917
48660,0.01942708
48670,0.01989583
48680,0.01942708
48690,0.02048958
48700,0.01948958
48710,0.02059375
48720,0.01936458
48730,0.01869792
48740,0.01917708
48750,0.01867708
48760,0.01978125
48770,0.01980208
48780,0.01972917
48790,0.01828125
48800,0.02098958
48810,0.01906250
48820,0.01914583
48830,0.01998958
48840,0.01950000
48850,0.02050000
48860,0.01940625
48870,0.01955208
48880,0.01933333
48890,0.01889583
48900,0.01876042
48910,0.01889583
48920,0.01944792
48930,0.01986458
48940,0.01993750
48950,0.01969792
48960,0.01959375
48970,0.01925000
48980,0.01866667
48990,0.02007292
49000,0.01900000
49010,0.01837500
49020,0.02034375
49030,0.01956250
49040,0.02062500
49050,0.02128125
49060,0.02145833
49070,0.01903125
49080,0.01882292
49090,0.01856250
49100,0.01872917
49110,0.01933333
49120,0.01998958
49130,0.02000000
49140,0.02189583
49150,0.01868750
49160,0.01970833
49170,0.01909375
49180,0.01825000
49190,0.01938542
49200,0.01905208
49210,0.02035417
49220,0.01952083
49230,0.01978125
49240,0.01846875
49250,0.02062500
49260,0.01948958
49270,0.02032292
49280,0.02054167
49290,0.01960417
49300,0.01992708
49310,0.01885417
49320,0.01836458
49330,0.01893750
49340,0.01969792
49350,0.01964583
49360,0.01948958
49370,0.01953125
49380,0.01872917
49390,0.01961458
49400,0.01947917
49410,0.01959375
49420,0.02029167
49430,0.01865625
49440,0.02008333
49450,0.02035417
49460,0.01881250
49470,0.01933333
49480,0.01976042
49490,0.02022917
49500,0.02003125
49510,0.01940625
49520,0.01861458
49530,0.02034375
49540,0.01916667
49550,0.01973958
49560,0.02035417
49570,0.02007292
49580,0.02008333
49590,0.01886458
49600,0.02054167
49610,0.01946875
49620,0.02002083
49630,0.01838542
49640,0.02128125
49650,0.02028125
49660,0.01886458
49670,0.01897917
49680,0.02038542
49690,0.01930208
49700,0.02008333
49710,0.01973958
49720,0.01951042
49730,0.01947917
49740,0.01890625
49750,0.02015625
49760,0.02039583
49770,0.02003125
49780,0.01869792
49790,0.01887500
49800,0.01925000
49810,0.01927083
49820,0.01838542
49830,0.01980208
49840,0.01992708
49850,0.01895833
49860,0.01868750
49870,0.01906250
49880,0.01865625
49890,0.01932292
49900,0.01992708
49910,0.01823958
49920,0.01858333
49930,0.01930208
49940,0.02155208
49950,0.02067708
49960,0.01920833
49970,0.01978125
49980,0.01888542
49990,0.01894792
50000,0.01892708
50010,0.01889583
50020,0.01881250
50030,0.01994792
50040,0.01895833
50050,0.01989583
50060,0.01873958
50070,0.01920833
50080,0.02007292
50090,0.01884375
50100,0.01986458
50110,0.01996875
50120,0.01811458
50130,0.01904167
50140,0.02015625
50150,0.01987500
50160,0.01873958
50170,0.02008333
50180,0.01844792
50190,0.02008333
50200,0.01826042
50210,0.01971875
50220,0.01906250
50230,0.01981250
50240,0.01877083
50250,0.01872917
50260,0.02003125
50270,0.02107292
50280,0.02050000
50290,0.01889583
50300,0.01894792
50310,0.01861458
50320,0.01983333
50330,0.01853125
50340,0.01932292
50350,0.02052083
50360,0.01952083
50370,0.02097917
50380,0.01898958
50390,0.01977083
50400,0.01981250
50410,0.01981250
50420,0.02041667
50430,0.01915625
50440,0.01975000
50450,0.01991667
50460,0.01815625
50470,0.01835417
50480,0.01878125
50490,0.01994792
50500,0.02053125
50510,0.01943750
50520,0.02012500
50530,0.01857292
50540,0.01950000
50550,0.01871875
50560,0.01952083
50570,0.01883333
50580,0.01944792
50590,0.01961458
50600,0.02126042
50610,0.02046875
50620,0.01898958
50630,0.02075000
50640,0.02008333
50650,0.01969792
50660,0.02033333
50670,0.01878125
50680,0.02004167
50690,0.01919792
50700,0.01882292
50710,0.01996875
50720,0.01862500
50730,0.01860417
50740,0.02002083
50750,0.01886458
50760,0.01943750
50770,0.01984375
50780,0.01995833
50790,0.01935417
50800,0.02072917
50810,0.01915625
50820,0.01986458
50830,0.01971875
50840,0.02061458
50850,0.02078125
50860,0.02004167
50870,0.02075000
50880,0.02015625
50890,0.02025000
50900,0.02022917
50910,0.01860417
50920,0.01903125
50930,0.01977083
50940,0.01993750
50950,0.01909375
50960,0.01909375
50970,0.02137500
50980,0.01930208
50990,0.01965625
51000,0.01972917
51010,0.01963542
51020,0.01936458
51030,0.01893750
51040,0.02025000
51050,0.01982292
51060,0.01883333
51070,0.01942708
51080,0.02035417
51090,0.01916667
51100,0.02121875
51110,0.01855208
51120,0.01961458
51130,0.02027083
51140,0.01976042
51150,0.02001042
51160,0.02026042
51170,0.01973958
51180,0.01903125
51190,0.02009375
51200,0.02064583
51210,0.02027083
51220,0.02051042
51230,0.01917708
51240,0.02068750
51250,0.01873958
51260,0.02115625
51270,0.02005208
51280,0.02038542
51290,0.01803125
51300,0.01898958
51310,0.01964583
51320,0.01975000
51330,0.01989583
51340,0.01917708
51350,0.01890625
51360,0.02027083
51370,0.01943750
51380,0.01848958
51390,0.01957292
51400,0.02056250
51410,0.02001042
51420,0.01803125
51430,0.01911458
51440,0.01920833
51450,0.01956250
51460,0.02061458
51470,0.01876042
51480,0.01913542
51490,0.01855208
51500,0.01817708
51510,0.02067708
51520,0.01832292
51530,0.01909375
51540,0.02077083
51550,0.01884375
51560,0.01902083
51570,0.01997917
51580,0.02009375
51590,0.01939583
51600,0.01919792
51610,0.01963542
51620,0.01881250
51630,0.01957292
51640,0.01955208
51650,0.01872917
51660,0.01979167
51670,0.01838542
51680,0.02068750
51690,0.01836458
51700,0.01813542
51710,0.02145833
51720,0.01978125
51730,0.02017708
51740,0.02107292
51750,0.02082292
51760,0.01741667
51770,0.01894792
51780,0.01970833
51790,0.01869792
51800,0.01968750
51810,0.02032292
51820,0.01962500
51830,0.01979167
51840,0.01843750
51850,0.01814583
51860,0.02020833
51870,0.02059375
51880,0.01862500
51890,0.01992708
51900,0.02022917
51910,0.02058333
51920,0.01850000
51930,0.01919792
51940,0.01886458
51950,0.01941667
51960,0.01936458
51970,0.01927083
51980,0.01963542
51990,0.02054167
52000,0.02048958
52010,0.01970833
52020,0.02066667
52030,0.02091667
52040,0.01991667
52050,0.02117708
52060,0.01989583
52070,0.01954167
52080,0.02092708
52090,0.01915625
52100,0.01894792
52110,0.01916667
52120,0.01941667
52130,0.01968750
52140,0.01940625
52150,0.01907292
52160,0.01862500
52170,0.02044792
52180,0.01864583
52190,0.02036458
52200,0.01962500
52210,0.02117708
52220,0.01979167
52230,0.01926042
52240,0.01964583
52250,0.01882292
52260,0.02011458
52270,0.02003125
52280,0.01905208
52290,0.01873958
52300,0.01967708
52310,0.01979167
52320,0.01967708
52330,0.02045833
52340,0.01966667
52350,0.01930208
52360,0.02007292
52370,0.01981250
52380,0.01909375
52390,0.01857292
52400,0.01797917
52410,0.01882292
52420,0.01989583
52430,0.01945833
52440,0.02058333
52450,0.01869792
52460,0.01969792
52470,0.01968750
52480,0.01972917
52490,0.01821875
52500,0.02090625
52510,0.01926042
52520,0.01983333
52530,0.01926042
52540,0.01879167
52550,0.01973958
52560,0.01956250
52570,0.02022917
52580,0.01885417
52590,0.01901042
52600,0.01954167
52610,0.01938542
52620,0.01891667
52630,0.01927083
52640,0.01850000
52650,0.01839583
52660,0.02080208
52670,0.01852083
52680,0.01901042
52690,0.01908333
52700,0.01970833
52710,0.01841667
52720,0.02039583
52730,0.01856250
52740,0.02122917
52750,0.01918750
52760,0.02001042
52770,0.01981250
52780,0.01861458
52790,0.02033333
52800,0.02073958
52810,0.01937500
52820,0.01863542
52830,0.02021875
52840,0.01977083
52850,0.02005208
52860,0.01990625
52870,0.01951042
52880,0.01995833
52890,0.01985417
52900,0.02011458
52910,0.01962500
52920,0.02120833
52930,0.01794792
52940,0.01971875
52950,0.02007292
52960,0.01953125
52970,0.01867708
52980,0.01998958
52990,0.01910417
53000,0.02020833
53010,0.02000000
53020,0.01914583
53030,0.01944792
53040,0.01941667
53050,0.02054167
53060,0.01975000
53070,0.02034375
53080,0.01931250
53090,0.02139583
53100,0.01925000
53110,0.02059375
53120,0.01963542
53130,0.01991667
53140,0.01975000
53150,0.01982292
53160,0.02056250
53170,0.02027083
53180,0.01915625
53190,0.02078125
53200,0.01879167
53210,0.02085417
53220,0.01977083
53230,0.01894792
53240,0.02105208
53250,0.01773958
53260,0.01863542
53270,0.01941667
53280,0.02007292
53290,0.01854167
53300,0.01835417
53310,0.01967708
53320,0.01928125
53330,0.02089583
53340,0.01992708
53350,0.02022917
53360,0.01789583
53370,0.02002083
53380,0.02043750
53390,0.01890625
53400,0.01919792
53410,0.02019792
53420,0.02068750
53430,0.01861458
53440,0.01901042
53450,0.02032292
53460,0.01926042
53470,0.01910417
53480,0.02042708
53490,0.01929167
53500,0.01986458
53510,0.01958333
53520,0.02110417
53530,0.01863542
53540,0.01908333
53550,0.01947917
53560,0.02070833
53570,0.02143750
53580,0.01854167
53590,0.01934375
53600,0.02014583
53610,0.01998958
53620,0.01790625
53630,0.01934375
53640,0.01962500
53650,0.01883333
53660,0.01822917
53670,0.01952083
53680,0.02054167
53690,0.02102083
53700,0.01861458
53710,0.01907292
53720,0.01889583
53730,0.01818750
53740,0.01909375
53750,0.02032292
53760,0.01876042
53770,0.02052083
53780,0.01885417
53790,0.01948958
53800,0.02022917
53810,0.02118750
53820,0.01935417
53830,0.01897917
53840,0.01838542
53850,0.01838542
53860,0.01833333
53870,0.02021875
53880,0.02120833
53890,0.01933333
53900,0.01854167
53910,0.02012500
53920,0.01980208
53930,0.01945833
53940,0.01913542
53950,0.02000000
53960,0.02047917
53970,0.01818750
53980,0.02058333
53990,0.01913542
54000,0.01985417
54010,0.01906250
54020,0.02022917
54030,0.02020833
54040,0.02090625
54050,0.02032292
54060,0.01925000
54070,0.01956250
54080,0.02006250
54090,0.01789583
54100,0.01953125
54110,0.01953125
54120,0.01818750
54130,0.02150000
54140,0.01942708
54150,0.01984375
54160,0.01891667
54170,0.01934375
54180,0.02013542
54190,0.01893750
54200,0.01978125
54210,0.01857292
54220,0.01935417
54230,0.02005208
54240,0.01848958
54250,0.01917708
54260,0.01964583
54270,0.01813542
54280,0.02009375
54290,0.01901042
54300,0.01867708
54310,0.01891667
54320,0.01833333
54330,0.02089583
54340,0.01936458
54350,0.01769792
54360,0.01701042
54370,0.01969792
54380,0.01773958
54390,0.02067708
54400,0.01919792
54410,0.01900000
54420,0.01887500
54430,0.01917708
54440,0.01905208
54450,0.01975000
54460,0.01850000
54470,0.02052083
54480,0.02087500
54490,0.01882292
54500,0.01961458
54510,0.01947917
54520,0.01882292
54530,0.02091667
54540,0.02101042
54550,0.01827083
54560,0.01879167
54570,0.02047917
54580,0.02005208
54590,0.01944792
54600,0.02065625
54610,0.02010417
54620,0.02002083
54630,0.01937500
54640,0.02052083
54650,0.02004167
54660,0.02023958
54670,0.01897917
54680,0.01911458
54690,0.01865625
54700,0.01921875
54710,0.02030208
54720,0.01978125
54730,0.01859375
54740,0.02026042
54750,0.01971875
54760,0.02019792
54770,0.02123958
54780,0.01946875
54790,0.01970833
54800,0.02079167
54810,0.01945833
54820,0.01875000
54830,0.01916667
54840,0.01894792
54850,0.01871875
54860,0.01954167
54870,0.01973958
54880,0.01976042
54890,0.02033333
54900,0.01901042
54910,0.01972917
54920,0.02045833
54930,0.01825000
54940,0.01794792
54950,0.02106250
54960,0.02000000
54970,0.01771875
54980,0.01840625
54990,0.01941667
55000,0.01815625
55010,0.02038542
55020,0.01967708
55030,0.01927083
55040,0.01876042
55050,0.02171875
55060,0.02036458
55070,0.01981250
55080,0.01951042
55090,0.01997917
55100,0.01978125
55110,0.02025000
55120,0.01944792
55130,0.02016667
55140,0.01946875
55150,0.01938542
55160,0.02050000
55170,0.01852083
55180,0.01945833
55190,0.02079167
55200,0.01842708
55210,0.02067708
55220,0.01994792
55230,0.01978125
55240,0.01948958
55250,0.01937500
55260,0.01954167
55270,0.01936458
55280,0.01966667
55290,0.01967708
55300,0.02016667
55310,0.01984375
55320,0.01785417
55330,0.02014583
55340,0.01936458
55350,0.01895833
55360,0.02018750
55370,0.01865625
55380,0.01998958
55390,0.01827083
55400,0.01985417
55410,0.02036458
55420,0.01881250
55430,0.01856250
55440,0.01777083
55450,0.01967708
55460,0.01803125
55470,0.01790625
55480,0.01912500
55490,0.02040625
55500,0.02086458
55510,0.01857292
55520,0.01909375
55530,0.01898958
55540,0.01979167
55550,0.01953125
55560,0.01907292
55570,0.01823958
55580,0.01980208
55590,0.01917708
55600,0.02013542
55610,0.02048958
55620,0.01765625
55630,0.01966667
55640,0.01911458
55650,0.01964583
55660,0.02129167
55670,0.01993750
55680,0.01826042
55690,0.01864583
55700,0.01773958
55710,0.01907292
55720,0.02008333
55730,0.01959375
55740,0.01856250
55750,0.01959375
55760,0.01858333
55770,0.02054167
55780,0.01917708
55790,0.02209375
55800,0.01911458
55810,0.02022917
55820,0.01807292
55830,0.01971875
55840,0.01847917
55850,0.01992708
55860,0.01953125
55870,0.02206250
55880,0.01838542
55890,0.02122917
55900,0.02002083
55910,0.01910417
55920,0.02001042
55930,0.01981250
55940,0.01881250
55950,0.01954167
55960,0.01739583
55970,0.02046875
55980,0.02062500
55990,0.01929167
56000,0.01841667
56010,0.01917708
56020,0.01932292
56030,0.01948958
56040,0.01994792
56050,0.01846875
56060,0.01995833
56070,0.01953125
56080,0.01952083
56090,0.01983333
56100,0.02014583
56110,0.01829167
56120,0.01961458
56130,0.02044792
56140,0.02030208
56150,0.01936458
56160,0.01940625
56170,0.02090625
56180,0.01912500
56190,0.01859375
56200,0.01955208
56210,0.02066667
56220,0.02044792
56230,0.01956250
56240,0.02037500
56250,0.02017708
56260,0.02056250
56270,0.02031250
56280,0.01922917
56290,0.02062500
56300,0.01957292
56310,0.01908333
56320,0.01872917
56330,0.01903125
56340,0.02088542
