temp_idx,E,M
5,-0.93991243,0.00701736
6,-0.91777467,0.00640408
7,-0.89788405,0.00342055
8,-0.87891808,0.00374274
9,-0.86514643,0.00252113
10,-0.84821670,0.00362314
11,-0.83401140,0.00430078
12,-0.82149572,0.00250412
13,-0.80755318,0.00175174
14,-0.79491415,0.00122047
15,-0.78299043,0.00176796
0,-1.11203301,0.30256565
1,-1.07780145,0.26862068
2,-1.04258848,0.21617860
3,-1.00220218,0.12394410
4,-0.96494000,0.01251623
5,-0.93986083,0.00432375
6,-0.91812961,0.00600121
7,-0.89753820,0.00143552
8,-0.87940179,0.00324740
9,-0.86482881,0.00526612
10,-0.84819343,0.00211914
11,-0.83401985,0.00200585
12,-0.82086700,0.00161416
13,-0.80811697,0.00176149
14,-0.79478127,0.00178682
15,-0.78321845,0.00214999
0,-1.11220242,0.30051107
1,-1.07863446,0.26541580
2,-1.04271627,0.22013582
3,-1.00174089,0.12824795
4,-0.96564171,0.00962441
5,-0.93986692,0.00165937
6,-0.91759918,0.00412599
7,-0.89834272,0.00477192
8,-0.87921873,0.00241619
9,-0.86478325,0.00222758
10,-0.84840328,0.00212783
11,-0.83471935,0.00201073
12,-0.82091069,0.00156233
13,-0.80791649,0.00161926
14,-0.79484947,0.00426116
15,-0.78356904,0.00166516
0,-1.11251145,0.30119974
1,-1.07889559,0.26681351
2,-1.04213568,0.21845673
3,-1.00142211,0.13352327
4,-0.96524111,0.01379206
5,-0.93968612,0.00685489
6,-0.91793557,0.00191473
7,-0.89808892,0.00383862
8,-0.87991740,0.00203804
9,-0.86479845,0.00164791
10,-0.84809093,0.00214599
11,-0.83507778,0.00199259
12,-0.82078304,0.00098930
13,-0.80771555,0.00154475
14,-0.79492380,0.00294422
15,-0.78335693,0.00114310
0,-1.11299545,0.29894615
1,-1.07914491,0.26787617
2,-1.04155138,0.21034471
3,-1.00079180,0.12964933
4,-0.96465898,0.01358749
5,-0.93903556,0.00345379
6,-0.91834993,0.00243508
7,-0.89792511,0.00144707
8,-0.88005709,0.00128875
9,-0.86458367,0.00385856
10,-0.84868820,0.00045716
11,-0.83510957,0.00217483
12,-0.82069808,0.00284348
13,-0.80802645,0.00100884
14,-0.79452567,0.00104161
15,-0.78344310,0.00160636
0,-1.11342561,0.30267456
1,-1.07859597,0.26457606
2,-1.04116521,0.20613366
3,-1.00042216,0.12868400
4,-0.96502358,0.00668628
5,-0.93857181,0.00347648
6,-0.91772230,0.00343174
7,-0.89812934,0.00268228
8,-0.87994830,0.00320366
9,-0.86450084,0.00160950
10,-0.84845536,0.00173865
11,-0.83455793,0.00206620
12,-0.82076513,0.00066402
13,-0.80791307,0.00253682
14,-0.79517543,0.00205815
15,-0.78326315,0.00210229
0,-1.11333914,0.30248273
1,-1.07796011,0.26552335
2,-1.04093140,0.21219342
3,-1.00016760,0.13250548
4,-0.96526053,0.00479342
5,-0.93864323,0.00684346
6,-0.91735614,0.00503725
7,-0.89801730,0.00097552
8,-0.88013978,0.00292054
9,-0.86499831,0.00377383
10,-0.84849603,0.00158678
11,-0.83536833,0.00238297
12,-0.82071079,0.00158017
13,-0.80876566,0.00452037
14,-0.79559330,0.00133217
15,-0.78370401,0.00185035
0,-1.11336530,0.30053443
1,-1.07780566,0.26150355
2,-1.04139827,0.21522097
3,-1.00010186,0.12915675
4,-0.96553434,0.01113853
5,-0.93842731,0.00470941
6,-0.91678529,0.00522828
7,-0.89789125,0.00477089
8,-0.88039105,0.00437582
9,-0.86481157,0.00266018
10,-0.84782956,0.00177007
11,-0.83531378,0.00293029
12,-0.82023302,0.00214527
13,-0.80794735,0.00152139
14,-0.79483920,0.00279907
15,-0.78375982,0.00131549
0,-1.11372374,0.30207537
1,-1.07786275,0.26168402
2,-1.04069395,0.21409274
3,-1.00132791,0.12901513
4,-0.96537665,0.00581451
5,-0.93958771,0.00396991
6,-0.91687538,0.00253484
7,-0.89785439,0.00079077
8,-0.88037140,0.00189157
9,-0.86464602,0.00417420
10,-0.84771724,0.00084023
11,-0.83525885,0.00338742
12,-0.82005004,0.00199917
13,-0.80780947,0.00302672
14,-0.79479805,0.00258114
15,-0.78410228,0.00180843
0,-1.11295327,0.30313500
1,-1.07770994,0.26253967
2,-1.04152312,0.21527655
3,-1.00112408,0.12982072
4,-0.96592045,0.00820632
5,-0.93909198,0.00250464
6,-0.91743586,0.00551145
7,-0.89810645,0.00273861
8,-0.88067347,0.00163882
9,-0.86451019,0.00510919
10,-0.84757296,0.00121295
11,-0.83462208,0.00181578
12,-0.81956945,0.00173312
13,-0.80718846,0.00167302
14,-0.79459157,0.00175479
15,-0.78414597,0.00101940
0,-1.11325921,0.30234248
1,-1.07736872,0.26378804
2,-1.04141482,0.21731736
3,-1.00106499,0.13232805
4,-0.96581586,0.00893527
5,-0.93939936,0.00292337
6,-0.91734822,0.00314656
7,-0.89788140,0.00393062
8,-0.88022300,0.00353628
9,-0.86532809,0.00215785
10,-0.84767340,0.00261679
11,-0.83403120,0.00402707
12,-0.81936254,0.00370594
13,-0.80695456,0.00230991
14,-0.79431316,0.00107300
15,-0.78410428,0.00241253
0,-1.11344049,0.30473957
1,-1.07714065,0.26341049
2,-1.04145447,0.21704426
3,-1.00100770,0.13421485
4,-0.96575721,0.01080473
5,-0.93929520,0.00561872
6,-0.91820627,0.00410889
7,-0.89776305,0.00367597
8,-0.88110036,0.00163900
9,-0.86485448,0.00149816
10,-0.84843682,0.00034668
11,-0.83405548,0.00239275
12,-0.82008787,0.00073292
13,-0.80714455,0.00164047
14,-0.79446382,0.00201124
15,-0.78343813,0.00161811
0,-1.11369578,0.30020149
1,-1.07759887,0.26211682
2,-1.04143293,0.21494473
3,-1.00140093,0.13892364
4,-0.96588947,0.00757292
5,-0.94010779,0.01092107
6,-0.91837871,0.01035550
7,-0.89701001,0.00402414
8,-0.88143664,0.00046287
9,-0.86547233,0.00216616
10,-0.84800874,0.00275362
11,-0.83374544,0.00140457
12,-0.82020838,0.00322941
13,-0.80722467,0.00366434
14,-0.79404408,0.00104077
15,-0.78396811,0.00252531
0,-1.11427372,0.30405809
1,-1.07878704,0.26314944
2,-1.04217739,0.22040062
3,-1.00198542,0.13551723
4,-0.96541890,0.00955203
5,-0.93999199,0.00595245
6,-0.91900462,0.00943764
7,-0.89758648,0.00172964
8,-0.88133053,0.00447787
9,-0.86441543,0.00275836
10,-0.84873714,0.00291334
11,-0.83367886,0.00097820
12,-0.82031015,0.00156312
13,-0.80734693,0.00155120
14,-0.79508856,0.00240580
15,-0.78357593,0.00120315
0,-1.11405129,0.30165474
1,-1.07791553,0.26362151
2,-1.04206105,0.21427579
3,-1.00313505,0.12498491
4,-0.96549302,0.00039718
5,-0.93987548,0.01036005
6,-0.91876613,0.00514591
7,-0.89757341,0.00694519
8,-0.88140887,0.00275367
9,-0.86452095,0.00362061
10,-0.84848281,0.00216965
11,-0.83362051,0.00242213
12,-0.82013684,0.00050547
13,-0.80753238,0.00216639
14,-0.79460224,0.00123786
15,-0.78364593,0.00143460
0,-1.11301588,0.29753502
1,-1.07802092,0.26548117
2,-1.04184579,0.21456502
3,-1.00209927,0.12626036
4,-0.96524771,0.00436899
5,-0.93978015,0.00746358
6,-0.91847141,0.00898295
7,-0.89812393,0.00282013
8,-0.88123070,0.00289386
9,-0.86475622,0.00356596
10,-0.84887157,0.00237242
11,-0.83412278,0.00295552
12,-0.82033959,0.00252946
13,-0.80742643,0.00213300
14,-0.79462569,0.00150070
15,-0.78416221,0.00137447
0,-1.11289136,0.29796775
1,-1.07827719,0.26414526
2,-1.04185906,0.21348630
3,-1.00195237,0.12978155
4,-0.96460191,0.00672403
5,-0.93973751,0.00366152
6,-0.91854097,0.00229453
7,-0.89856545,0.00309361
8,-0.88075206,0.00096215
9,-0.86413534,0.00111565
10,-0.84943316,0.00129010
11,-0.83449208,0.00202508
12,-0.82025509,0.00320867
13,-0.80720888,0.00298462
14,-0.79454885,0.00066886
15,-0.78378538,0.00248118
0,-1.11294347,0.30260476
1,-1.07793367,0.26277056
2,-1.04164108,0.21661210
3,-1.00145897,0.13142442
4,-0.96463185,0.00682862
5,-0.93967875,0.00938716
6,-0.91875923,0.00264958
7,-0.89834978,0.00304572
8,-0.88051309,0.00572580
9,-0.86412259,0.00121528
10,-0.84928723,0.00305127
11,-0.83396263,0.00112436
12,-0.82038229,0.00229224
13,-0.80712201,0.00142692
14,-0.79429745,0.00099003
15,-0.78368619,0.00263726
0,-1.11353755,0.30227457
1,-1.07812908,0.26278031
2,-1.04097548,0.21379423
3,-1.00156466,0.12722813
4,-0.96400780,0.00718501
5,-0.93988769,0.00682931
6,-0.91889879,0.00237522
7,-0.89851054,0.00267825
8,-0.88025637,0.00140621
9,-0.86484956,0.00072922
10,-0.84914894,0.00205690
11,-0.83434711,0.00189097
12,-0.82093369,0.00172670
13,-0.80694627,0.00130223
14,-0.79498886,0.00187303
15,-0.78444275,0.00089266
0,-1.11350258,0.30360519
1,-1.07815986,0.26292645
2,-1.04092624,0.21381947
3,-1.00118837,0.12869796
4,-0.96414013,0.01087796
5,-0.94041482,0.00906877
6,-0.91958258,0.00475932
7,-0.89827972,0.00283189
8,-0.88036110,0.00422001
9,-0.86469483,0.00095574
10,-0.84877123,0.00183199
11,-0.83462087,0.00360921
12,-0.82082305,0.00176948
13,-0.80764208,0.00158840
14,-0.79534017,0.00143000
15,-0.78401379,0.00164694
0,-1.11302763,0.30197567
1,-1.07777963,0.26729520
2,-1.04122632,0.20768476
3,-1.00120083,0.12236346
4,-0.96414004,0.00846872
5,-0.94083134,0.00687552
6,-0.91867464,0.00477534
7,-0.89842120,0.00446624
8,-0.88032127,0.00308484
9,-0.86442326,0.00078654
10,-0.84878703,0.00332077
11,-0.83426408,0.00189480
12,-0.82114259,0.00427789
13,-0.80733618,0.00181136
14,-0.79525678,0.00192661
15,-0.78483379,0.00251621
0,-1.11293831,0.30114140
1,-1.07765193,0.26421033
2,-1.04105158,0.20874276
3,-1.00129986,0.12484914
4,-0.96397008,0.00568506
5,-0.94063883,0.00240655
6,-0.91882401,0.00326315
7,-0.89892691,0.00311823
8,-0.88024892,0.00225363
9,-0.86492310,0.00185540
10,-0.84801670,0.00349707
11,-0.83412509,0.00294696
12,-0.82150169,0.00201953
13,-0.80793457,0.00179404
14,-0.79524007,0.00238936
15,-0.78559433,0.00194820
0,-1.11299453,0.30310378
1,-1.07700949,0.26260609
2,-1.04098681,0.21421941
3,-1.00147989,0.13014193
4,-0.96435531,0.00907917
5,-0.94011101,0.00484924
6,-0.91821100,0.00714754
7,-0.89831130,0.00422904
8,-0.88020315,0.00323214
9,-0.86457786,0.00151089
10,-0.84738747,0.00165762
11,-0.83423134,0.00376186
12,-0.82157106,0.00203264
13,-0.80762485,0.00136616
14,-0.79557315,0.00098345
15,-0.78507623,0.00197982
0,-1.11310596,0.30054448
1,-1.07757082,0.26698533
2,-1.04125450,0.21545777
3,-1.00158317,0.13475031
4,-0.96459526,0.00977567
5,-0.94037379,0.00478382
6,-0.91766719,0.00730578
7,-0.89832944,0.00472845
8,-0.88025725,0.00202639
9,-0.86423940,0.00382271
10,-0.84783015,0.00266912
11,-0.83394476,0.00290855
12,-0.82098870,0.00292787
13,-0.80707863,0.00072364
14,-0.79493193,0.00301364
15,-0.78426306,0.00208766
0,-1.11226945,0.30378267
1,-1.07787409,0.26777072
2,-1.04163738,0.21205888
3,-1.00201476,0.13803709
4,-0.96510823,0.01309093
5,-0.94002017,0.00761855
6,-0.91772513,0.00197644
7,-0.89834856,0.00349569
8,-0.88033427,0.00143657
9,-0.86480184,0.00263126
10,-0.84795748,0.00191157
11,-0.83365300,0.00420646
12,-0.82157776,0.00173859
13,-0.80698323,0.00181959
14,-0.79554443,0.00084376
15,-0.78430950,0.00088641
0,-1.11266269,0.30377514
1,-1.07706423,0.26539582
2,-1.04111190,0.21263296
3,-1.00193475,0.13433473
4,-0.96519180,0.01316067
5,-0.94020984,0.01032535
6,-0.91781871,0.00448126
7,-0.89855918,0.00243398
8,-0.87973480,0.00263303
9,-0.86396247,0.00484918
10,-0.84811851,0.00343476
11,-0.83380993,0.00205165
12,-0.82163681,0.00118197
13,-0.80675867,0.00198858
14,-0.79570605,0.00135503
15,-0.78386118,0.00131895
0,-1.11244146,0.30001654
1,-1.07706860,0.26504979
2,-1.04090604,0.21625632
3,-1.00230771,0.13467802
4,-0.96572331,0.01065372
5,-0.93985239,0.00931822
6,-0.91777278,0.00149715
7,-0.89795579,0.00217930
8,-0.87986236,0.00450388
9,-0.86402229,0.00362160
10,-0.84832520,0.00216277
11,-0.83388804,0.00194530
12,-0.82121889,0.00195352
13,-0.80646359,0.00293842
14,-0.79520630,0.00166542
15,-0.78375073,0.00225105
0,-1.11203016,0.29961402
1,-1.07691180,0.26674687
2,-1.03958670,0.21883645
3,-1.00251872,0.13535457
4,-0.96528872,0.00704688
5,-0.93992343,0.00856772
6,-0.91784363,0.00274882
7,-0.89811908,0.00426874
8,-0.87949790,0.00357301
9,-0.86374013,0.00214319
10,-0.84852917,0.00304688
11,-0.83371255,0.00179349
12,-0.82169193,0.00103994
13,-0.80726680,0.00402053
14,-0.79554294,0.00132879
15,-0.78398035,0.00202785
0,-1.11233923,0.29761610
1,-1.07678769,0.26647788
2,-1.04020373,0.21610419
3,-1.00254452,0.13763945
4,-0.96494689,0.00971340
5,-0.93972452,0.00713707
6,-0.91728292,0.00504857
7,-0.89824090,0.00258563
8,-0.87976969,0.00110829
9,-0.86405139,0.00179396
10,-0.84914053,0.00231225
11,-0.83392368,0.00111173
12,-0.82163195,0.00378325
13,-0.80730661,0.00191020
14,-0.79537543,0.00262455
15,-0.78415921,0.00138990
0,-1.11235603,0.29685332
1,-1.07604642,0.26816108
2,-1.04060678,0.21679789
3,-1.00269272,0.14147343
4,-0.96513882,0.01272153
5,-0.93991874,0.00499952
6,-0.91688524,0.00370167
7,-0.89802075,0.00342308
8,-0.87947981,0.00185520
9,-0.86359739,0.00202691
10,-0.84950340,0.00239282
11,-0.83436801,0.00312711
12,-0.82158880,0.00179259
13,-0.80705927,0.00189891
14,-0.79620356,0.00032160
15,-0.78414845,0.00109962
0,-1.11222810,0.29814419
1,-1.07617256,0.26231681
2,-1.04102701,0.21496170
3,-1.00242268,0.13632777
4,-0.96497927,0.01314324
5,-0.94003935,0.00605436
6,-0.91733877,0.00649051
7,-0.89767672,0.00582656
8,-0.88092244,0.00443841
9,-0.86400000,0.00312948
10,-0.84875853,0.00273181
11,-0.83382594,0.00267911
12,-0.82172447,0.00258978
13,-0.80660632,0.00230491
14,-0.79539776,0.00177360
15,-0.78388074,0.00233536
0,-1.11228455,0.29727621
1,-1.07687957,0.26291812
2,-1.04199770,0.21729521
3,-1.00251574,0.13228377
4,-0.96592291,0.01449062
5,-0.93999163,0.00450801
6,-0.91769003,0.00463106
7,-0.89737990,0.00135752
8,-0.88000601,0.00219073
9,-0.86378761,0.00293365
10,-0.84940744,0.00146066
11,-0.83411791,0.00427579
12,-0.82053248,0.00085875
13,-0.80596642,0.00312361
14,-0.79532633,0.00195453
15,-0.78401169,0.00126427
0,-1.11243377,0.29982505
1,-1.07749186,0.26544129
2,-1.04234578,0.21480884
3,-1.00203631,0.13074597
4,-0.96494540,0.00838714
5,-0.93963712,0.00253977
6,-0.91806908,0.00348194
7,-0.89641253,0.00232292
8,-0.87940028,0.00226633
9,-0.86379870,0.00206846
10,-0.84954471,0.00196120
11,-0.83385990,0.00130484
12,-0.82090065,0.00170114
13,-0.80657282,0.00185262
14,-0.79605831,0.00116746
15,-0.78385306,0.00221834
0,-1.11330568,0.30088088
1,-1.07821973,0.26258932
2,-1.04158077,0.21431375
3,-1.00187172,0.13631998
4,-0.96556047,0.00791741
5,-0.93957812,0.01237391
6,-0.91764900,0.00324242
7,-0.89640260,0.00379134
8,-0.87962978,0.00336612
9,-0.86393448,0.00409574
10,-0.84922121,0.00496016
11,-0.83375575,0.00206719
12,-0.82093110,0.00195721
13,-0.80680883,0.00121403
14,-0.79607855,0.00207262
15,-0.78341883,0.00158628
0,-1.11347607,0.29967834
1,-1.07798102,0.26516586
2,-1.04161898,0.21444251
3,-1.00193372,0.13166385
4,-0.96579295,0.00565101
5,-0.93941584,0.00766259
6,-0.91756204,0.00458308
7,-0.89638789,0.00262141
8,-0.87977855,0.00284819
9,-0.86357598,0.00127595
10,-0.84888221,0.00418101
11,-0.83379075,0.00141934
12,-0.82076757,0.00256556
13,-0.80677051,0.00044862
14,-0.79530158,0.00113116
15,-0.78329419,0.00196014
0,-1.11383121,0.29728458
1,-1.07670961,0.26620949
2,-1.04132916,0.21520855
3,-1.00163995,0.12743327
4,-0.96597310,0.01315886
5,-0.93934450,0.00370929
6,-0.91778669,0.00474753
7,-0.89700785,0.00251027
8,-0.87938786,0.00221379
9,-0.86416253,0.00118031
10,-0.84856498,0.00218850
11,-0.83422124,0.00272565
12,-0.82064265,0.00192393
13,-0.80705318,0.00154498
14,-0.79491016,0.00068527
15,-0.78303433,0.00219931
0,-1.11408076,0.30245529
1,-1.07765358,0.26369235
2,-1.04163609,0.21768103
3,-1.00201433,0.13022050
4,-0.96606091,0.00953212
5,-0.93946632,0.00462673
6,-0.91837173,0.00459179
7,-0.89769937,0.00241313
8,-0.87926063,0.00385331
9,-0.86390162,0.00195492
10,-0.84937779,0.00166197
11,-0.83448724,0.00108566
12,-0.82064260,0.00158684
13,-0.80739418,0.00229672
14,-0.79520695,0.00395660
15,-0.78274452,0.00221066
0,-1.11317381,0.30270542
1,-1.07720247,0.26306760
2,-1.04069100,0.21196643
3,-1.00163416,0.13297729
4,-0.96607217,0.01186546
5,-0.93916463,0.00445299
6,-0.91779205,0.00345763
7,-0.89804820,0.00360996
8,-0.87968113,0.00088528
9,-0.86380684,0.00092721
10,-0.84920357,0.00206117
11,-0.83441479,0.00242798
12,-0.82035546,0.00085098
13,-0.80723109,0.00293313
14,-0.79541518,0.00226687
15,-0.78205466,0.00139530
0,-1.11340842,0.30208057
1,-1.07657093,0.26034815
2,-1.04065732,0.20905068
3,-1.00103357,0.13450055
4,-0.96549196,0.01291912
5,-0.93897637,0.00968327
6,-0.91811205,0.00442680
7,-0.89732658,0.00422891
8,-0.87883679,0.00271131
9,-0.86416184,0.00328274
10,-0.84836031,0.00181830
11,-0.83426106,0.00148712
12,-0.82086150,0.00496521
13,-0.80723989,0.00272564
14,-0.79473116,0.00085264
15,-0.78214253,0.00091905
0,-1.11309891,0.30012678
1,-1.07693780,0.26315900
2,-1.04205923,0.21341719
3,-1.00173732,0.13620129
4,-0.96533707,0.01728300
5,-0.93987730,0.00320097
6,-0.91753823,0.00437540
7,-0.89774295,0.00407587
8,-0.87884946,0.00119598
9,-0.86384717,0.00250381
10,-0.84805420,0.00110559
11,-0.83367115,0.00245164
12,-0.82049587,0.00282400
13,-0.80755784,0.00077556
14,-0.79523655,0.00125007
15,-0.78289414,0.00088041
0,-1.11325531,0.30438793
1,-1.07714746,0.26232448
2,-1.04274958,0.21355812
3,-1.00109624,0.13493347
4,-0.96513670,0.01830960
5,-0.94022642,0.00209134
6,-0.91701366,0.00494905
7,-0.89745571,0.00378513
8,-0.87882209,0.00544788
9,-0.86357716,0.00096592
10,-0.84882779,0.00198354
11,-0.83415945,0.00153629
12,-0.82018515,0.00209042
13,-0.80791215,0.00210800
14,-0.79485773,0.00211700
15,-0.78365788,0.00227596
0,-1.11451730,0.30139296
1,-1.07667597,0.26381663
2,-1.04160930,0.21811735
3,-1.00091569,0.13374486
4,-0.96388987,0.02014966
5,-0.94014707,0.00367902
6,-0.91722337,0.00448442
7,-0.89713287,0.00220202
8,-0.87878249,0.00210506
9,-0.86367484,0.00090616
10,-0.84927160,0.00072628
11,-0.83482088,0.00240869
12,-0.82028598,0.00331337
13,-0.80767529,0.00208365
14,-0.79486805,0.00197355
15,-0.78352166,0.00136298
0,-1.11405568,0.30203580
1,-1.07712524,0.26255256
2,-1.04171894,0.21875334
3,-1.00122939,0.13540753
4,-0.96388775,0.01439418
5,-0.93977618,0.00821745
6,-0.91679590,0.00451532
7,-0.89776155,0.00178377
8,-0.87941371,0.00155018
9,-0.86385187,0.00325920
10,-0.84934637,0.00236244
11,-0.83473045,0.00122982
12,-0.82039273,0.00271124
13,-0.80805085,0.00142974
14,-0.79564856,0.00238623
15,-0.78347629,0.00205975
0,-1.11407690,0.30520618
1,-1.07775828,0.26459408
2,-1.04189933,0.21901255
3,-1.00091181,0.13667289
4,-0.96429724,0.00965434
5,-0.93910780,0.00838988
6,-0.91723562,0.00482935
7,-0.89725960,0.00587184
8,-0.87944478,0.00189320
9,-0.86378831,0.00181384
10,-0.84903857,0.00208369
11,-0.83421401,0.00412681
12,-0.82059186,0.00126895
13,-0.80827083,0.00084321
14,-0.79553693,0.00213744
15,-0.78367485,0.00249643
0,-1.11375006,0.30174126
1,-1.07751308,0.26488176
2,-1.04131700,0.21882358
3,-1.00062366,0.13299745
4,-0.96504363,0.00786505
5,-0.94000122,0.00412505
6,-0.91759656,0.00541696
7,-0.89821383,0.00129425
8,-0.87925032,0.00166764
9,-0.86413332,0.00265719
10,-0.84860066,0.00486520
11,-0.83372834,0.00326344
12,-0.82068799,0.00173902
13,-0.80866778,0.00093050
14,-0.79641485,0.00130515
15,-0.78347692,0.00164651
0,-1.11402226,0.30056056
1,-1.07709489,0.25983503
2,-1.04080788,0.21633632
3,-1.00076592,0.13099011
4,-0.96491103,0.01735739
5,-0.93961760,0.00423074
6,-0.91795445,0.00448633
7,-0.89869702,0.00179676
8,-0.88041100,0.00411691
9,-0.86455164,0.00436449
10,-0.84903366,0.00304471
11,-0.83376892,0.00100653
12,-0.82064693,0.00278990
13,-0.80788973,0.00239527
14,-0.79560805,0.00062433
15,-0.78352385,0.00194640
0,-1.11387971,0.30003582
1,-1.07732022,0.26119605
2,-1.04019871,0.21144044
3,-1.00208152,0.13692439
4,-0.96549861,0.01303220
5,-0.93969758,0.01087431
6,-0.91805981,0.00508522
7,-0.89859770,0.00398569
8,-0.88004760,0.00199816
9,-0.86432431,0.00408758
10,-0.84941323,0.00055499
11,-0.83454304,0.00481905
12,-0.82085883,0.00129841
13,-0.80881710,0.00125011
14,-0.79542166,0.00154025
15,-0.78324430,0.00154815
0,-1.11355027,0.30073564
1,-1.07748362,0.26129838
2,-1.04040671,0.21272107
3,-1.00167252,0.12962185
4,-0.96520546,0.01268258
5,-0.94005819,0.01071389
6,-0.91747233,0.00362261
7,-0.89858312,0.00344950
8,-0.87989922,0.00139147
9,-0.86454177,0.00454418
10,-0.84914229,0.00388149
11,-0.83431015,0.00191146
12,-0.82048203,0.00138397
13,-0.80935461,0.00200722
14,-0.79580463,0.00243860
15,-0.78351780,0.00169093
0,-1.11344886,0.30088295
1,-1.07820570,0.26266806
2,-1.04003161,0.21295584
3,-1.00071444,0.12934025
4,-0.96499752,0.00479705
5,-0.93960857,0.00446091
6,-0.91803512,0.00320545
7,-0.89819303,0.00291347
8,-0.87979381,0.00309452
9,-0.86425916,0.00393429
10,-0.84852716,0.00249025
11,-0.83400002,0.00270810
12,-0.82022493,0.00137597
13,-0.80892013,0.00167763
14,-0.79604680,0.00277343
15,-0.78287246,0.00110830
0,-1.11340459,0.30115285
1,-1.07802215,0.26535868
2,-1.04074066,0.20973952
3,-1.00088948,0.12305994
4,-0.96459710,0.00662517
5,-0.93973886,0.00785996
6,-0.91817771,0.00361161
7,-0.89796457,0.00547274
8,-0.88020450,0.00179676
9,-0.86447103,0.00237218
10,-0.84859841,0.00274874
11,-0.83358156,0.00093304
12,-0.82012645,0.00200176
13,-0.80901752,0.00202899
14,-0.79581696,0.00053725
15,-0.78302610,0.00125050
0,-1.11292046,0.30264036
1,-1.07771597,0.26924450
2,-1.04022648,0.21323119
3,-1.00094764,0.12141226
4,-0.96478189,0.00583802
5,-0.93898061,0.00360401
6,-0.91801130,0.00383428
7,-0.89786913,0.00300843
8,-0.88016085,0.00360404
9,-0.86435427,0.00477219
10,-0.84860822,0.00302453
11,-0.83375617,0.00269989
12,-0.82018374,0.00385987
13,-0.80849439,0.00268693
14,-0.79578119,0.00339816
15,-0.78342624,0.00303060
0,-1.11262677,0.30199771
1,-1.07827799,0.26750034
2,-1.03975036,0.21014085
3,-1.00065213,0.11838958
4,-0.96503907,0.00432802
5,-0.93904760,0.01140219
6,-0.91793749,0.00524176
7,-0.89833541,0.00594807
8,-0.88010280,0.00431090
9,-0.86429626,0.00123232
10,-0.84845704,0.00342036
11,-0.83311326,0.00137297
12,-0.82101539,0.00173865
13,-0.80799619,0.00378367
14,-0.79511215,0.00110741
15,-0.78347614,0.00121044
0,-1.11326111,0.30386703
1,-1.07851713,0.26819363
2,-1.04024411,0.21255734
3,-1.00071589,0.11615053
4,-0.96485487,0.00487861
5,-0.93870892,0.00996968
6,-0.91794959,0.00505460
7,-0.89866439,0.00229525
8,-0.88044403,0.00127746
9,-0.86384521,0.00489960
10,-0.84806829,0.00196552
11,-0.83289764,0.00141342
12,-0.82100548,0.00164249
13,-0.80724897,0.00044564
14,-0.79490829,0.00177814
